wav_filename,wav_filesize,transcript
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30058950.wav,93,Mwaka elfumoja miatisa sabini na moja
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30058972.wav,191,Mabadiliko hayo ni katika mlo wa Kimasai kuelekea bidhaa zisizo za mifugo
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30058987.wav,138,Uyoga umeongeza ajira na kuinua kipato kwa rika zote
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30059028.wav,205,Jumla ya kura zote huku Karume akipata asilimia sabini na saba nukta sifuri nne
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30059064.wav,142,Waandishi wa habari za sayansi kupata uzoefu muhimu
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30059089.wav,186,Zote hizi zinapatika nchini Tanzania zikiwa ni kubwa na zenye kila aina ya wanyama
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30059161.wav,167,ujerumani walikuwa wenyeji wa fainali za kombe la dunia
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30059173.wav,105,hakuna kitu chochote cha maana mwisho wa
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30059197.wav,122,Kangaroo huishi katika makundi yanayozidi kangaroo kumi
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30059213.wav,119,flaviana amefanyakazi na makampuni makubwa sana hapa nchini
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30059222.wav,105,Baada ya mwaka elfu moja mia tisa sitini na moja
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30059273.wav,92,tanzania ina vivutio vingi sana vya utalii
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30059276.wav,186,Ambayo hujiangua na kuwa larvae na baadaye kutoka kama mbu kamili
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30059284.wav,167,Kabla ya msichana kuondoka nyumbani anafungwa nyasi katika viatu vyake
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30059298.wav,115,Wakati wa uhuru Waganda walishindwa kupata hali ya ufalme
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30059319.wav,115,kuzikwa ni mila na desturi za kila jamii
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30059500.wav,165,Wote watakwambia mimi Mzanaki Mkiroba Mtimbaru nakadhalika
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30059502.wav,116,Hizo ni baadhi ya Shule ambazo ni kongwe kwa Tanzania
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30059579.wav,153,Karume aliuawa huko Zanzibar na Aboud Jumbe alichaguliwa badala yake kuwa rais
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30059662.wav,130,Taarifa ya kwanza ya maandishi inapatikana misiri
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30059684.wav,138,Kwa sababu mizigo mingi inayotoka katika mataifa mbalimbali
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30059688.wav,157,Hata hivyo utajiri wa bilionea wa Tanzania Mo amedaiwa kupungua
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30059692.wav,205,alicheza mara kwa mara na kaka zake wakubwa Rodrigo na MatÃas na binamu zake
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30059713.wav,128,maonesho ya nanenane yalifanyika katika uwanja wa nanenane
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30059734.wav,203,Hii hufanya wengi kufa kutokana na kuto kuwa makini na yale yanayoelezwa
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30059736.wav,156,wachezaji wengi wa nafasi za ushambuliaji hawakuwa na kiwango kizuri
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30059751.wav,142,Sekta nyingine ambazo huchangia kwenye uchumi wa Mkoa ni za Mifugo na Madini
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30059761.wav,191,Kevin Durant ambaye amejiunga na timu ya mpira wa vikapu ya Brooklyn Nets
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30059854.wav,196,Wakati wa utawala wa kisultani ardhi yote ilikuwa chini ya familia yake
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30059857.wav,113,ajari ilitokea dakawa nje kidogo ya mji wa morogoro
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30091021.wav,144,Baada ya Ilamerak neno la kimasai linalohusu wazee
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30107362.wav,144,pep amahitaji pesa ya kutosha ndipo afanye kazi
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30109029.wav,202,Kadri siku zilivyokwenda alionyesha uwezo mkubwa na kupewa jina la utani
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30110226.wav,124,Pasi zinapopigwa ndiyo burudani kwa mashabiki
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30111662.wav,159,Mahusiano ya kingono pia yanapigwa marufuku
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30121969.wav,159,timu yenye thamni ya juu zaidi katika ligi ya Premia
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30122837.wav,213,Tausi jike hutaga yai moja hadi manane na huatamia kutegemea na hali ya hewa
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30123025.wav,202,Mei kumi elfu moja mia tisa themanini na nane Maalim Self alikamatwa na polisi
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30125407.wav,136,Wakifuata fursa za uwekezaji na biashara za aina mbalimbali
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30125836.wav,182,Kutoka hapo masimulizi huendelea kama ilivyo katika historia ya kutoka magharibi
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30126531.wav,171,Ambapo mpandaji anahitaji kati ya siku tatu hadi nne za kupanda mlima
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30137259.wav,148,Harakati ya demokrasia ya Kenya ilivunjika kabla ya uchaguzi
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30137283.wav,110,kwa ajili ya kushiriki misa ya shukrani ya watoto wao
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30137762.wav,153,Wamakonde wanapatikana kusini mwa Tanzania ni kabila lenye wanawake wazuri sana
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30137781.wav,110,Namna zote za simulizi zinaangukia katika aina hii
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30137783.wav,116,Ugonjwa ambao uliyakatisha maisha yake hapa duniani
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30138121.wav,214,Mmoja wa wanajeshi wa Uganda aliyekuwa na watega mabomu hayo ni Sajini Kifulugunyu
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30138212.wav,145,mourinho hataki kubadilika kutoka kwenye mifumo ya zamani
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30138454.wav,184,Miongoni mwa zana zilizopo katika korongo la Isimila ambalo lina mikondo miwili
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30138576.wav,228,Kuna makabila mengine ambayo wamecha au kupunguza kufuata mila na tamaduni zao
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30138581.wav,186,Mfumo wake wa mmengâenyo wa chakula ni wa uhakika sana
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30138589.wav,105,Bunge la Tanganyika na Baraza la Wawakilishi la Zanzibar
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30138753.wav,138,mamba wa mto naili wana sumu kali inayoozesha kwa haraka
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30139837.wav,222,Pia ndiyo eneo pekee Tanzania ambapo ndege aina ya Tandawala machaka
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30139931.wav,180,Amin alifanya uovu kama huo ambao serikali ya Uingereza ilimuomba atoe mashtaka
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30140275.wav,124,Ni hifadhi pekee Afrika Mashariki inayoungana na Bahari
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30140411.wav,124,Hadi mwaka elfu moja mia nane thamanini na tano
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30140494.wav,138,Malaria huweza kugundulika kwa kutumia vipimo vya haraka au darubini
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30140525.wav,138,Huku akiwa na uzito wa kilogramu mia moja thelathini na sita
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30140548.wav,174,Inasemekana walikuwa huko Taveta kaskazini nchini Kenya
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30140638.wav,145,Inasemekana alikuwa akitoka kabila la Tatong
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30141540.wav,176,Hata hivyo ni lazima wakati huo huo sisi kuzingatia specifics ya idara
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_30143041.wav,171,Hayati Friedrich Stenger ambae alikuwa padre wa kikatoliki aliyeishi nchini Zambia
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29821285.wav,182,watalii wengi wanaopanda mlima kilimanjaro ni wageni kutoka nje ya tanzania
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29821322.wav,133,kangaroo hupendelea kuishi maeneo yenye ukame
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29821325.wav,167,Kiswahili ni mchanganyiko wa lahaja za kibantu pamoja na kiarabu
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29821354.wav,144,Ni kutaka kukupa historia fupi ya Warangi
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29821447.wav,174,baadae palibadilishwa kuwa sehemu ya uhifadhi wa uoto wa asili
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29821533.wav,214,Alishinda na kuteuliwa na chama cha mapinduzi kuwa mwakilishi kupitia baraza la wawakilishi maalum
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29821551.wav,157,wananchi wengi hakufurahishwi na uongozi wake
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29821622.wav,157,Ukataji wa miti unasababisha ukame katika mazingira
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29821649.wav,266,Kiungo mkatashombo inakuchambulia namna gani Mkude ameiwezesha timu yake kutwaa mataji manne ya Ligi
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29821666.wav,234,Wazigua yasemekana wamekuwepo mkoani Tanga wilaya ya Handeni kwa karne nyingi zilizopita
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29821684.wav,167,Tayari kwa kuingia mjini Hadi jioni walikuwa wameteka mji wote
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29821764.wav,121,Kilimo mboga husaidia watu wa mashinani.
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29821779.wav,167,Eneo la mkoa lilikuwa takriban kilometa za mraba elfu sabini
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29821782.wav,151,Hiki kiilikuwa kicheko kwa makabila mengine dhidi ya wadigo
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29821789.wav,194,amin alipata msaada kutoka kwenye ofisi ya upelelezi ya marekani
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29821818.wav,159,Ngozi kubadilika rangi na kuwa na mabaka mabaka
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29821855.wav,134,mbuni ana macho makubwa kuliko wanyama wote
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29821859.wav,211,Amin hapo awali alifukuzwa kwenda Senegal ambapo alipaswa kupelekwa Saudi Arabia
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29821861.wav,209,Santeu alimweleza baba yake kuwa alionana na Olonana akiwa anatoka nje
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29821888.wav,156,Wamaasai hunywa damu katika matukio mbalimbali wanapokuwa wagonjwa
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29821927.wav,184,Zanzibar ilikuwa chini ya utawala wa Oman mwaka elfu moja mia nane na themanini
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29821940.wav,225,Vazi rasmi la kabila hili ni kaniki japo wengi wameelemewa na mavazi ya kiarabu
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29822144.wav,188,Insulini ni homoni ambayo huruhusu na kubalansi kiwango cha sukari
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29822265.wav,219,Wakoloni wa Wakiingereza walipoanza kuwa na nia kwenye jamii na mipaka ya wamasai
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29822326.wav,142,Uzalishaji habari hauishii tu katika kupasha ukweli
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29822370.wav,171,Wakati leo tunakumbuka tukio hili ambalo limeacha simanzi mioyoni mwetu
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29822373.wav,157,chakula kikuu cha Kimasai ni maziwa ya ngombe na unga wa mahindi
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29822392.wav,128,Huyu alifahamika kwa jina la Benito Musolini
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29822394.wav,165,Amin alikuwa kachukuliwa na wengi kuwa kiongozi wa wasiwasi
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29822426.wav,142,Hispania iliifunga Uholanzi bao moja kwa sifuri
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29822487.wav,173,Abeid Karume alishtakiwa na mfanyabiashara aitwae Punja Kara
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29822509.wav,209,mnatakiwa kupendana kama familia kwa kushauriana kuelekezana na kuhamasishana
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29822557.wav,179,Warangi ni mojawapo kati ya makabila yanayopatikana katika wilaya ya Kondoa
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29822580.wav,150,Nyumba nyingi za wasambaa huwa mviringo yenye vyumba vitatu
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29822673.wav,214,Anga la wadudu wadudu na ukame wakati wa elfu moja mia tisa tisini
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29822729.wav,156,Shuka ni vitambaa vinavyozungushwa juu ya kila bega
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29822750.wav,167,Sababu kubwa ni wazazi kujali kazi kuliko muda wa kuwahudumia watoto
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29822768.wav,159,Pamoja na kuyajenga ili yawe ya kuvutia pamoja na kuyatangaza
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29822790.wav,144,Baadhi ya wadau hao ni kilimo cha biashara Karagwe
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29822824.wav,165,Wananchi wanalima kilimo cha umwagiliaji kwa kutumia maji ya ziwa hilo
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29822858.wav,127,timu ya taifa ya uholanzi ilishinda ubingwa wa ulaya
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29822892.wav,113,Kupitia nchi lindwa ya Afrika ya mashariki
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29822902.wav,202,Kila mmoja anautafakari urembo kwa namna yake kulingana na malezi na mahali alipo
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29822920.wav,188,Uzito wa nyangumi mkubwa unakadiriwa kuwa wa tani Mia mbili hadi Mia tatu
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29822930.wav,148,Tunakupakulia kumbukumbu za chanzo na matokeo ya vita hivyo
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29822975.wav,171,Ilidhaniwa kuwa Maziwa George na Edward yalikuwa ziwa moja
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29822986.wav,182,Karume aliwashauri kubadili jina kwa sababu ya maudhui yake ya kikoloni
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29823130.wav,151,andres villas boas anafundisha mpira nchini china
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29823151.wav,248,Mwaka elfu moja mia tatu na kumi fedha zao zilinakishiwa kwa dhahabu iliyopatikana Zimbabwe
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29823226.wav,226,Baadae akaoa mke wa pili sekindole mwingine aliyewazaa Gunyigutalamu
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29846685.wav,197,Amesoma vizuri anatoka katika kabila lenye watu wengi zaidi nchini kwake
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29847049.wav,163,Pia wale wanaosafirisha mizigo kupeleka nje ya nchi
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29851717.wav,180,Wazungumzaji wa lugha za Kinilo Sahara na lugha za Kibantu waliingia
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29851736.wav,180,taifa linapata fedha nyingi za kigeni kutoka kwa watalii wa nje ya nchi
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29851752.wav,197,sokoine alikuwa kiongozi mwadilifu kuwahi kutokea tangu tanzania ipate uhuru
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29851753.wav,188,Waasi hao hawakupata wapiganaji wengi kama walivyoahidi ama kutarajia
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29851756.wav,144,Ndipo Mwalimu Nyerere aliitangaza Dodoma kuwa mji mkuu
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29851770.wav,171,madakitari wanapaswa kuchukua hatua zote za kujikinga na korona
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29851794.wav,171,Aliyefariki dunia machi kumi na saba elfu mbili na ishirini na moja
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29851812.wav,190,shirikisho la soka ulimwenguni lilianzisha tuzo za mchezaji bora wa dunia
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29851832.wav,188,forodhani kunapatikana chakula cha baharini pamoja na kupunga upepo
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29851894.wav,243,Kwa upande wa ziwa Nyasa limezigusa nchi za Tanzania na Malawi bila kuisahau Msumbiji
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29851936.wav,186,Tofauti na hali ya zamani iliyokuwa ikitoa nafasi ya kutumika kwa vitu asilia
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29851949.wav,156,Yalisababisha wanyama kama vile tembo kuuawa kwa wingi
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29851956.wav,180,mtu yeyote anayevunja sheria za jamhuri ataadhibiwa kwa mujibu wa sheria
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29851960.wav,151,Leo naongelea ile ajali ilotokea huko Bukoba
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29851970.wav,142,Sekta ya utalii inategemewa kwa kiasi kikubwa sana
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29851978.wav,188,kata kumi na moja zilitengwa na Rungwe na kuunda Wilaya ya Busekelo
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29852011.wav,186,Zinaongezeka wilaya za Ulanga na Mvomero bila kusahau Malinyi
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29852091.wav,197,Katika hoja hiyo Jaro imetokana na Kichaga njaare aina ya ndege
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29852134.wav,165,uvuvi wa samaki hufanyika ndani ya mto pangani kwa kiasi kikubwa
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29852218.wav,128,edward Lowasa alikuwa mwanachama wa chama tawala
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29852368.wav,179,Bila kusahau Tanzania inayo Mipaka ya Anga kupitia viwanja vya ndege
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29852430.wav,159,mafanikio pekee ya uingereza ni ligi yao kuwa bora dunia
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29852464.wav,167,Mawasiliano ni ya muhimu na ni lazima yawepo kati yenu na hifadhi
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29852466.wav,171,Kumsuta huko kulimpa msukumo na ari mpya ya kuwa bora zaidi
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29852473.wav,128,Shanga zilitengenezwa kwa glasi na plastiki
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29852523.wav,150,Masai na Simba wamekuwa wakiishi pamoja kwa karne
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29852562.wav,144,tanzania ni nchi mwanachama wa umoja wa mataifa
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29852609.wav,202,Watalii hupata nafasi ya kusikia hadithi za wakazi wenyewe juu ya kijungu
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29852612.wav,127,Waendeshe kazi hiyo kwa ufanisi zaidi
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29852726.wav,167,Baadae Marajani akapata wazo la kutumia bomu la kutegwa
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29852771.wav,173,Miongoni mwa mambo ya kustaajabisha ni dari zilizojengwa kwa zege
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29852965.wav,230,Wakajibu kwamba wenzao walikuwa wamezarama yaani walikuwa wamelowea au kuzamia
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29853006.wav,159,Rais wa taasisi ya Kimataifa ya Seven Natural Wonders
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29853150.wav,225,Bill Gates mwenye mali yenye thamani dola bilioni mia moja na kumi nukta sita
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29853710.wav,139,kama maskini Wamasai huamini kwamba Mungu aliwapa
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29853772.wav,142,bahari ya hindi ilisababisha maporomoko nchini msumbiji
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29853822.wav,191,Mwezi Julai mwaka huu wanyama hao pia walichelewa kuvuka kuingia Kenya
/media/ks/Elements/cv-corpus-9.0-2022-04-27/sw/clips/clips_wav/common_voice_sw_29854021.wav,113,kiumbe huyo ameishi kwa miaka milioni
